INSTRUMENT,SYMBOL,EXPIRY_DT,STRIKE_PR,OPTION_TYP,OPEN,HIGH,LOW,CLOSE,SETTLE_PR,CONTRACTS,VAL_INLAKH,OPEN_INT,CHG_IN_OI,TIMESTAMP,
FUTSTK,HINDPETRO,24-Apr-2014,0,XX,292.75,293.25,289.15,292.9,292.9,23,134.26,46000,14000,10-MAR-2014,
FUTSTK,HINDPETRO,29-May-2014,0,XX,0,0,0,269.15,295.3,0,0,0,0,10-MAR-2014,
FUTSTK,HINDUNILVR,27-Mar-2014,0,XX,553.5,562.9,552,560.75,560.75,5291,14793.37,5619500,233500,10-MAR-2014,
FUTSTK,HINDUNILVR,24-Apr-2014,0,XX,558.5,566.7,555.95,565,565,122,343.66,147000,30500,10-MAR-2014,
FUTSTK,HINDUNILVR,29-May-2014,0,XX,0,0,0,568.4,569.55,0,0,0,0,10-MAR-2014,
FUTSTK,HINDZINC,27-Mar-2014,0,XX,124.75,124.75,120.5,121.2,121.2,870,2123.94,11912000,-644000,10-MAR-2014,
FUTSTK,HINDZINC,24-Apr-2014,0,XX,124,124,121.85,122.2,122.2,15,36.83,58000,18000,10-MAR-2014,
FUTSTK,HINDZINC,29-May-2014,0,XX,0,0,0,118.9,123.65,0,0,0,0,10-MAR-2014,
FUTSTK,IBREALEST,27-Mar-2014,0,XX,54,56.3,53.65,55.15,55.15,3446,7633.99,20880000,72000,10-MAR-2014,
FUTSTK,IBREALEST,24-Apr-2014,0,XX,54.9,56.6,54.3,55.45,55.45,114,253.59,528000,148000,10-MAR-2014,
FUTSTK,IBREALEST,29-May-2014,0,XX,55.1,56.45,55.1,56,56.05,7,15.7,28000,28000,10-MAR-2014,
FUTSTK,ICICIBANK,27-Mar-2014,0,XX,1193.7,1216.95,1185.25,1201.35,1201.35,36751,110728.9,8302750,263500,10-MAR-2014,
FUTSTK,ICICIBANK,24-Apr-2014,0,XX,1201,1224.75,1199.35,1209.6,1209.6,572,1736.23,294750,43000,10-MAR-2014,
FUTSTK,ICICIBANK,29-May-2014,0,XX,1200,1220,1200,1208,1208,25,75.82,38500,2500,10-MAR-2014,
FUTSTK,IDBI,27-Mar-2014,0,XX,59.65,61.75,59.5,61.1,61.1,1012,2461.49,8556000,-68000,10-MAR-2014,
FUTSTK,IDBI,24-Apr-2014,0,XX,60.9,62,60.55,61.55,61.55,24,58.87,236000,28000,10-MAR-2014,
FUTSTK,IDBI,29-May-2014,0,XX,0,0,0,57.1,62.05,0,0,0,0,10-MAR-2014,
FUTSTK,IDEA,27-Mar-2014,0,XX,135.3,141.5,135.3,140.85,140.85,3668,10210.72,9150000,-558000,10-MAR-2014,
FUTSTK,IDEA,24-Apr-2014,0,XX,139.2,142.25,139.1,141.65,141.65,76,213.54,110000,16000,10-MAR-2014,
FUTSTK,IDEA,29-May-2014,0,XX,141.1,141.1,141.1,141.1,143.45,1,2.82,2000,0,10-MAR-2014,
FUTSTK,IDFC,27-Mar-2014,0,XX,105.05,114.95,104.7,112.9,112.9,13857,61575.97,35864000,1596000,10-MAR-2014,
FUTSTK,IDFC,24-Apr-2014,0,XX,106.2,115.45,106.2,113.8,113.8,440,1964.59,1384000,380000,10-MAR-2014,
FUTSTK,IDFC,29-May-2014,0,XX,111.9,115.9,109.7,113.2,113.2,7,31.78,20000,4000,10-MAR-2014,
FUTSTK,IFCI,27-Mar-2014,0,XX,24.55,26.15,24.35,25.4,25.4,3163,7997.91,55830000,880000,10-MAR-2014,
FUTSTK,IFCI,24-Apr-2014,0,XX,24.9,26.3,24.5,25.6,25.6,132,334.79,2170000,510000,10-MAR-2014,
FUTSTK,IFCI,29-May-2014,0,XX,0,0,0,23.3,25.8,0,0,0,0,10-MAR-2014,
FUTSTK,IGL,27-Mar-2014,0,XX,257.05,263.4,254.7,259.9,259.9,608,1581.37,2269000,47000,10-MAR-2014,
FUTSTK,IGL,24-Apr-2014,0,XX,259.1,263,259.1,262,262,4,10.46,16000,4000,10-MAR-2014,
FUTSTK,IGL,29-May-2014,0,XX,0,0,0,259.15,263.95,0,0,0,0,10-MAR-2014,
FUTSTK,INDIACEM,27-Mar-2014,0,XX,57.5,59,57.5,58.3,58.3,367,1710.27,11192000,120000,10-MAR-2014,
FUTSTK,INDIACEM,24-Apr-2014,0,XX,59.2,59.2,58.5,58.5,58.7,2,9.41,40000,8000,10-MAR-2014,
FUTSTK,INDIACEM,29-May-2014,0,XX,0,0,0,57.3,59.25,0,0,0,0,10-MAR-2014,
FUTSTK,INDUSINDBK,27-Mar-2014,0,XX,446.65,471,440.05,469.15,469.15,6081,28089.95,6030000,571000,10-MAR-2014,
FUTSTK,INDUSINDBK,24-Apr-2014,0,XX,456,474.1,453.55,472.15,472.15,121,565.07,148000,43000,10-MAR-2014,
FUTSTK,INDUSINDBK,29-May-2014,0,XX,470.45,470.45,470.45,470.45,470.45,1,4.7,1000,1000,10-MAR-2014,
FUTSTK,INFY,27-Mar-2014,0,XX,3720.25,3744.85,3668.3,3695.9,3695.9,10601,48968.83,2431125,48750,10-MAR-2014,
FUTSTK,INFY,24-Apr-2014,0,XX,3745,3761,3696.95,3720.9,3720.9,691,3215.01,200625,43500,10-MAR-2014,
FUTSTK,INFY,29-May-2014,0,XX,3751,3751,3697.2,3720,3752.9,52,241.46,6000,2125,10-MAR-2014,
FUTSTK,IOB,27-Mar-2014,0,XX,48.7,50.25,48.2,50.1,50.1,431,1709.14,4584000,376000,10-MAR-2014,
FUTSTK,IOB,24-Apr-2014,0,XX,48.75,50.5,48.75,50.45,50.45,11,43.59,88000,0,10-MAR-2014,
FUTSTK,IOB,29-May-2014,0,XX,0,0,0,46.25,50.9,0,0,0,0,10-MAR-2014,
FUTSTK,IOC,27-Mar-2014,0,XX,267.95,274,267,268.95,268.95,1213,3282.93,3269000,-42000,10-MAR-2014,
FUTSTK,IOC,24-Apr-2014,0,XX,271.55,274,269.1,270.05,270.05,19,51.5,61000,1000,10-MAR-2014,
FUTSTK,IOC,29-May-2014,0,XX,0,0,0,267.25,274.7,0,0,2000,0,10-MAR-2014,
FUTSTK,IRB,27-Mar-2014,0,XX,93.3,97.4,92.4,96.3,96.3,1439,5469.52,12044000,-68000,10-MAR-2014,
FUTSTK,IRB,24-Apr-2014,0,XX,94,97.7,94,97,97,29,111.71,140000,24000,10-MAR-2014,
FUTSTK,IRB,29-May-2014,0,XX,94.75,95.05,94.75,95.05,98.05,2,7.59,4000,4000,10-MAR-2014,
FUTSTK,ITC,27-Mar-2014,0,XX,337.2,339.8,336.2,337.7,337.7,4815,16262,14161000,565000,10-MAR-2014,
FUTSTK,ITC,24-Apr-2014,0,XX,339,342.2,338.75,340.15,340.15,252,857.2,520000,209000,10-MAR-2014,
FUTSTK,ITC,29-May-2014,0,XX,341.8,341.8,341.8,341.8,343.05,1,3.41,29000,-1000,10-MAR-2014,
FUTSTK,JINDALSTEL,27-Mar-2014,0,XX,257.1,264.8,254,262.95,262.95,5944,15483.02,6801000,-61000,10-MAR-2014,
FUTSTK,JINDALSTEL,24-Apr-2014,0,XX,258.5,266.05,256.75,265.05,265.05,155,406.09,231000,47000,10-MAR-2014,
FUTSTK,JINDALSTEL,29-May-2014,0,XX,0,0,0,244.5,267.3,0,0,0,0,10-MAR-2014,
FUTSTK,JISLJALEQS,27-Mar-2014,0,XX,62,62.45,60.65,60.8,60.8,1254,3079.82,19668000,-700000,10-MAR-2014,
FUTSTK,JISLJALEQS,24-Apr-2014,0,XX,62.05,62.05,61.25,61.3,61.3,10,24.6,100000,16000,10-MAR-2014,
FUTSTK,JISLJALEQS,29-May-2014,0,XX,0,0,0,59.35,61.85,0,0,0,0,10-MAR-2014,
FUTSTK,JPASSOCIAT,27-Mar-2014,0,XX,47.55,50.7,47.2,50.15,50.15,10894,42901.86,60736000,-912000,10-MAR-2014,
FUTSTK,JPASSOCIAT,24-Apr-2014,0,XX,47.6,51,47.6,50.65,50.65,313,1235.9,3776000,440000,10-MAR-2014,
FUTSTK,JPASSOCIAT,29-May-2014,0,XX,48.6,51,48.6,50.7,50.7,14,56.16,176000,40000,10-MAR-2014,
FUTSTK,JPPOWER,27-Mar-2014,0,XX,14.4,15,14.25,14.65,14.65,576,1099.16,28899000,-624000,10-MAR-2014,
FUTSTK,JPPOWER,24-Apr-2014,0,XX,14.5,15.15,14.5,14.75,14.75,22,42.56,1157000,169000,10-MAR-2014,
FUTSTK,JPPOWER,29-May-2014,0,XX,15.25,15.25,15.25,15.25,14.85,1,1.98,13000,0,10-MAR-2014,
FUTSTK,JSWENERGY,27-Mar-2014,0,XX,52.8,53.55,51.6,52.1,52.1,262,1106.45,5928000,-8000,10-MAR-2014,
FUTSTK,JSWENERGY,24-Apr-2014,0,XX,53.55,53.6,52.4,52.45,52.45,11,46.92,104000,32000,10-MAR-2014,
FUTSTK,JSWENERGY,29-May-2014,0,XX,0,0,0,53.05,52.95,0,0,0,0,10-MAR-2014,
FUTSTK,JSWSTEEL,27-Mar-2014,0,XX,943.55,986.7,937,977.35,977.35,8378,40400.67,8051000,-169000,10-MAR-2014,
FUTSTK,JSWSTEEL,24-Apr-2014,0,XX,955,991.75,945.3,983.05,983.05,120,582.86,226000,13000,10-MAR-2014,
FUTSTK,JSWSTEEL,29-May-2014,0,XX,0,0,0,916,993.85,0,0,3500,0,10-MAR-2014,
FUTSTK,JUBLFOOD,27-Mar-2014,0,XX,1040,1069.65,1034.85,1051.15,1051.15,665,1753.65,1272250,-1500,10-MAR-2014,
FUTSTK,JUBLFOOD,24-Apr-2014,0,XX,1051,1065,1051,1061.05,1061.05,8,21.24,5500,750,10-MAR-2014,
FUTSTK,JUBLFOOD,29-May-2014,0,XX,0,0,0,1071.05,1068.85,0,0,0,0,10-MAR-2014,
FUTSTK,KOTAKBANK,27-Mar-2014,0,XX,707.7,755.55,704,752.75,752.75,6134,22552.42,3434000,-48000,10-MAR-2014,
FUTSTK,KOTAKBANK,24-Apr-2014,0,XX,720.9,760,720.9,757.8,757.8,63,233.92,33500,11500,10-MAR-2014,
FUTSTK,KOTAKBANK,29-May-2014,0,XX,0,0,0,702.25,769.1,0,0,0,0,10-MAR-2014,
FUTSTK,KTKBANK,27-Mar-2014,0,XX,110.85,114.2,110,112.85,112.85,3142,14173.47,17276000,584000,10-MAR-2014,
FUTSTK,KTKBANK,24-Apr-2014,0,XX,111.25,114.8,111.25,113.85,113.85,43,195.78,268000,68000,10-MAR-2014,
FUTSTK,KTKBANK,29-May-2014,0,XX,0,0,0,104.05,114.55,0,0,0,0,10-MAR-2014,
FUTSTK,LICHSGFIN,27-Mar-2014,0,XX,222.85,233.8,222.2,232.25,232.25,9448,43137.8,15348000,-182000,10-MAR-2014,
FUTSTK,LICHSGFIN,24-Apr-2014,0,XX,226,235.6,223.95,234,234,143,656.1,290000,38000,10-MAR-2014,
FUTSTK,LICHSGFIN,29-May-2014,0,XX,0,0,0,223.9,236.85,0,0,4000,0,10-MAR-2014,
FUTSTK,LT,27-Mar-2014,0,XX,1193.65,1243.7,1193.65,1239.55,1239.55,13147,80965.44,7925500,16000,10-MAR-2014,
FUTSTK,LT,24-Apr-2014,0,XX,1215,1249.9,1206.85,1245.45,1245.45,413,2553.14,224500,42000,10-MAR-2014,
FUTSTK,LT,29-May-2014,0,XX,1220,1251.9,1220,1241.65,1264.3,16,99.17,11500,4000,10-MAR-2014,
FUTSTK,LUPIN,27-Mar-2014,0,XX,977.85,986,961.65,966.1,966.1,3636,8850.93,6349750,102750,10-MAR-2014,
FUTSTK,LUPIN,24-Apr-2014,0,XX,986.95,993.8,970.1,972.55,972.55,110,270.28,65750,7500,10-MAR-2014,
FUTSTK,LUPIN,29-May-2014,0,XX,0,0,0,972.65,979.5,0,0,1000,0,10-MAR-2014,
FUTSTK,M&M,27-Mar-2014,0,XX,984.85,1027,979,1020.75,1020.75,6485,16338.86,1840000,66500,10-MAR-2014,
FUTSTK,M&M,24-Apr-2014,0,XX,989.55,1033.75,986.7,1026.65,1026.65,191,484.14,74250,15750,10-MAR-2014,
FUTSTK,M&M,29-May-2014,0,XX,1034.8,1034.8,1034.8,1034.8,1038.35,1,2.58,500,250,10-MAR-2014,
FUTSTK,M&MFIN,27-Mar-2014,0,XX,262.9,277,262.9,275.2,275.2,2853,7787.36,2607000,-61000,10-MAR-2014,
FUTSTK,M&MFIN,24-Apr-2014,0,XX,270.5,278.95,270.5,275.4,277.05,23,63.19,177000,7000,10-MAR-2014,
FUTSTK,M&MFIN,29-May-2014,0,XX,0,0,0,258.45,279.75,0,0,0,0,10-MAR-2014,
FUTSTK,MARUTI,27-Mar-2014,0,XX,1735.65,1829.2,1729,1814.05,1814.05,13371,59791.75,3216500,395500,10-MAR-2014,
FUTSTK,MARUTI,24-Apr-2014,0,XX,1760.85,1839,1741.6,1824.9,1824.9,214,962.38,49750,10250,10-MAR-2014,
FUTSTK,MARUTI,29-May-2014,0,XX,1800,1830,1800,1830,1841,3,13.62,1250,750,10-MAR-2014,
FUTSTK,MCDOWELL-N,27-Mar-2014,0,XX,2469.35,2512.8,2452.05,2482.6,2482.6,9281,28839.54,7469875,91250,10-MAR-2014,
FUTSTK,MCDOWELL-N,24-Apr-2014,0,XX,2492.85,2527.2,2472,2502.65,2502.65,181,565.96,562500,7250,10-MAR-2014,
FUTSTK,MCDOWELL-N,29-May-2014,0,XX,0,0,0,2422,2521.2,0,0,0,0,10-MAR-2014,
FUTSTK,MCLEODRUSS,27-Mar-2014,0,XX,286.95,293.75,285.45,291.4,291.4,368,1068.12,2299000,11000,10-MAR-2014,
FUTSTK,MCLEODRUSS,24-Apr-2014,0,XX,291.25,294.2,291.25,294.2,293.3,5,14.62,519000,3000,10-MAR-2014,
FUTSTK,MCLEODRUSS,29-May-2014,0,XX,0,0,0,288.35,296.15,0,0,0,0,10-MAR-2014,
FUTSTK,MRF,27-Mar-2014,0,XX,20380,20770,20300,20661.35,20661.35,151,3891.81,35000,-750,10-MAR-2014,
FUTSTK,MRF,24-Apr-2014,0,XX,20600,20840.05,20600,20840.05,20919.1,5,129.27,1250,125,10-MAR-2014,
FUTSTK,MRF,29-May-2014,0,XX,0,0,0,19493.3,21120.45,0,0,0,0,10-MAR-2014,
FUTSTK,NHPC,27-Mar-2014,0,XX,18.35,18.4,18.15,18.2,18.2,219,478.86,31884000,1152000,10-MAR-2014,
FUTSTK,NHPC,24-Apr-2014,0,XX,18.55,18.55,18.25,18.3,18.25,23,50.68,648000,252000,10-MAR-2014,
FUTSTK,NHPC,29-May-2014,0,XX,0,0,0,18.4,18.4,0,0,0,0,10-MAR-2014,
FUTSTK,NMDC,27-Mar-2014,0,XX,131.95,132.85,128.6,129.25,129.25,1297,3381.45,9532000,682000,10-MAR-2014,
FUTSTK,NMDC,24-Apr-2014,0,XX,132.8,133.75,129.7,130.2,130.2,53,138.6,128000,46000,10-MAR-2014,
FUTSTK,NMDC,29-May-2014,0,XX,0,0,0,130.05,131.2,0,0,0,0,10-MAR-2014,
FUTSTK,NTPC,27-Mar-2014,0,XX,117.25,119.3,115.35,117.75,117.75,5704,13407.13,26476000,670000,10-MAR-2014,
FUTSTK,NTPC,24-Apr-2014,0,XX,118.45,120.1,116.35,118.7,118.7,278,656.66,946000,146000,10-MAR-2014,
FUTSTK,NTPC,29-May-2014,0,XX,120.85,120.85,118.25,119.85,119.6,5,11.94,54000,4000,10-MAR-2014,
FUTSTK,OFSS,27-Mar-2014,0,XX,3016.35,3055,2981.05,2987.1,2987.1,86,322.92,233500,4125,10-MAR-2014,
FUTSTK,OFSS,24-Apr-2014,0,XX,0,0,0,3060.3,3005.7,0,0,125,0,10-MAR-2014,
FUTSTK,OFSS,29-May-2014,0,XX,0,0,0,3152.5,3034.65,0,0,0,0,10-MAR-2014,
FUTSTK,ONGC,27-Mar-2014,0,XX,311.8,323,307.3,316.5,316.5,6461,20422.26,7469000,571000,10-MAR-2014,
FUTSTK,ONGC,24-Apr-2014,0,XX,315,324.75,309.85,318.5,318.5,259,822.83,248000,56000,10-MAR-2014,
FUTSTK,ONGC,29-May-2014,0,XX,321.05,323.55,321.05,323.55,327,2,6.44,11000,2000,10-MAR-2014,
FUTSTK,ORIENTBANK,27-Mar-2014,0,XX,188,197.6,188,194.65,194.65,1935,7525.73,3260000,-108000,10-MAR-2014,
FUTSTK,ORIENTBANK,24-Apr-2014,0,XX,194,198.3,193.55,196.45,196.45,33,128.92,94000,52000,10-MAR-2014,
FUTSTK,ORIENTBANK,29-May-2014,0,XX,0,0,0,165.55,198.3,0,0,0,0,10-MAR-2014,
FUTSTK,PETRONET,27-Mar-2014,0,XX,127.15,130.3,127.1,127.8,127.8,382,985.81,1348000,32000,10-MAR-2014,
FUTSTK,PETRONET,24-Apr-2014,0,XX,130.05,130.05,128.6,128.65,128.65,6,15.5,18000,-4000,10-MAR-2014,
FUTSTK,PETRONET,29-May-2014,0,XX,0,0,0,122.9,129.85,0,0,0,0,10-MAR-2014,
FUTSTK,PFC,27-Mar-2014,0,XX,174.2,176.4,172,173.85,173.85,2164,7551.71,4038000,72000,10-MAR-2014,
FUTSTK,PFC,24-Apr-2014,0,XX,175.25,177.65,173.5,174.9,174.9,65,228.05,240000,74000,10-MAR-2014,
FUTSTK,PFC,29-May-2014,0,XX,0,0,0,158.05,177.25,0,0,0,0,10-MAR-2014,
FUTSTK,PNB,27-Mar-2014,0,XX,616,642.8,609.55,637.7,637.7,10439,32934,4805000,-77000,10-MAR-2014,
FUTSTK,PNB,24-Apr-2014,0,XX,629.7,646.65,617,642.7,642.7,134,425.4,141000,15000,10-MAR-2014,
FUTSTK,PNB,29-May-2014,0,XX,631,650,631,650,647.65,5,16.05,3500,1500,10-MAR-2014,
FUTSTK,POWERGRID,27-Mar-2014,0,XX,99.3,99.7,98.15,99.55,99.55,657,2606.67,14864000,224000,10-MAR-2014,
FUTSTK,POWERGRID,24-Apr-2014,0,XX,99.7,100.3,98.95,100.25,100.25,20,79.82,464000,44000,10-MAR-2014,
FUTSTK,POWERGRID,29-May-2014,0,XX,0,0,0,97.55,101.1,0,0,0,0,10-MAR-2014,
FUTSTK,PTC,27-Mar-2014,0,XX,64.2,64.6,63.2,63.4,63.4,194,990.6,3120000,104000,10-MAR-2014,
FUTSTK,PTC,24-Apr-2014,0,XX,0,0,0,62.85,63.8,0,0,24000,0,10-MAR-2014,
FUTSTK,PTC,29-May-2014,0,XX,0,0,0,61.6,64.4,0,0,0,0,10-MAR-2014,
FUTSTK,RANBAXY,27-Mar-2014,0,XX,365.75,369,357.85,366.9,366.9,6850,24910.27,14305000,845000,10-MAR-2014,
FUTSTK,RANBAXY,24-Apr-2014,0,XX,366,371,360.6,369.35,369.35,206,755.31,271000,79000,10-MAR-2014,
FUTSTK,RANBAXY,29-May-2014,0,XX,0,0,0,376.8,372.7,0,0,0,0,10-MAR-2014,
FUTSTK,RCOM,27-Mar-2014,0,XX,118.3,122.6,118.15,121.8,121.8,9185,22233.28,38960000,-274000,10-MAR-2014,
FUTSTK,RCOM,24-Apr-2014,0,XX,118.95,123.2,118.95,122.05,122.05,478,1160.5,1138000,400000,10-MAR-2014,
FUTSTK,RCOM,29-May-2014,0,XX,0,0,0,113.1,123.85,0,0,0,0,10-MAR-2014,
FUTSTK,RECLTD,27-Mar-2014,0,XX,205.6,209.8,204.05,207.3,207.3,1253,5204.65,2684000,212000,10-MAR-2014,
FUTSTK,RECLTD,24-Apr-2014,0,XX,207,210.65,206.35,208.55,208.55,37,154.72,106000,66000,10-MAR-2014,
FUTSTK,RECLTD,29-May-2014,0,XX,0,0,0,192.9,211.55,0,0,0,0,10-MAR-2014,
FUTSTK,RELCAPITAL,27-Mar-2014,0,XX,327.65,340.2,327.65,336.7,336.7,10521,35384.04,11079000,257000,10-MAR-2014,
FUTSTK,RELCAPITAL,24-Apr-2014,0,XX,332.05,342.4,332.05,339.15,339.15,231,782.18,707000,15000,10-MAR-2014,
FUTSTK,RELCAPITAL,29-May-2014,0,XX,0,0,0,329.1,342.05,0,0,1000,0,10-MAR-2014,
FUTSTK,RELIANCE,27-Mar-2014,0,XX,867.95,904.45,865.05,890.95,890.95,40728,90830.01,11362000,-458750,10-MAR-2014,
FUTSTK,RELIANCE,24-Apr-2014,0,XX,876,910,875.45,896.45,896.45,1433,3213.8,500750,78750,10-MAR-2014,
FUTSTK,RELIANCE,29-May-2014,0,XX,878,908.4,878,896.5,896.5,161,361,72500,-250,10-MAR-2014,
FUTSTK,RELINFRA,27-Mar-2014,0,XX,400.45,415.75,398.2,406.65,406.65,7686,31394.97,5049000,88000,10-MAR-2014,
FUTSTK,RELINFRA,24-Apr-2014,0,XX,407,418.55,401.45,410.1,410.1,221,907.44,318000,98000,10-MAR-2014,
FUTSTK,RELINFRA,29-May-2014,0,XX,0,0,0,415.3,413.25,0,0,7000,0,10-MAR-2014,
FUTSTK,RPOWER,27-Mar-2014,0,XX,66.25,67.8,66.25,66.6,66.6,3090,8285.77,38408000,112000,10-MAR-2014,
FUTSTK,RPOWER,24-Apr-2014,0,XX,67.25,68.2,66.85,67.1,67.1,137,369.93,3492000,152000,10-MAR-2014,
FUTSTK,RPOWER,29-May-2014,0,XX,0,0,0,64,67.75,0,0,4000,0,10-MAR-2014,
FUTSTK,SAIL,27-Mar-2014,0,XX,61.2,61.5,59.6,60.1,60.1,1561,7527.79,23888000,2032000,10-MAR-2014,
FUTSTK,SAIL,24-Apr-2014,0,XX,60.9,61.6,60.1,60.5,60.5,57,276.31,1096000,208000,10-MAR-2014,
FUTSTK,SAIL,29-May-2014,0,XX,60.55,60.55,60.55,60.55,61.15,1,4.84,32000,8000,10-MAR-2014,
FUTSTK,SBIN,27-Mar-2014,0,XX,1639.8,1705,1637,1683,1683,53833,112924.57,6828750,-198125,10-MAR-2014,
FUTSTK,SBIN,24-Apr-2014,0,XX,1639.4,1714.75,1638.85,1692.6,1692.6,1162,2450.82,243250,12875,10-MAR-2014,
FUTSTK,SBIN,29-May-2014,0,XX,1640,1703.25,1640,1684.6,1684.6,130,272.94,49375,2375,10-MAR-2014,
FUTSTK,SIEMENS,27-Mar-2014,0,XX,667.2,697,662.05,695.15,695.15,1819,6237.76,958500,-21000,10-MAR-2014,
FUTSTK,SIEMENS,24-Apr-2014,0,XX,685,700,676.4,698.45,698.45,15,51.78,12000,3500,10-MAR-2014,
FUTSTK,SIEMENS,29-May-2014,0,XX,0,0,0,619.3,709.55,0,0,0,0,10-MAR-2014,
FUTSTK,SRTRANSFIN,27-Mar-2014,0,XX,621.95,676.2,615.9,668.5,668.5,1232,4055.08,737000,33000,10-MAR-2014,
FUTSTK,SRTRANSFIN,24-Apr-2014,0,XX,641.3,678.25,641.3,672.3,672.3,9,30.21,4500,500,10-MAR-2014,
FUTSTK,SRTRANSFIN,29-May-2014,0,XX,655,662,655,662,679.15,2,6.58,500,0,10-MAR-2014,
FUTSTK,SSLT,27-Mar-2014,0,XX,186,188.05,184.05,185,185,3699,13737.38,22732000,554000,10-MAR-2014,
FUTSTK,SSLT,24-Apr-2014,0,XX,188,189.5,185.5,186.25,186.25,110,411.05,410000,92000,10-MAR-2014,
FUTSTK,SSLT,29-May-2014,0,XX,189,189,187,189,188.05,7,26.36,22000,4000,10-MAR-2014,
FUTSTK,SUNPHARMA,27-Mar-2014,0,XX,614.2,614.9,596,599.7,599.7,6577,19854.25,5966000,592000,10-MAR-2014,
FUTSTK,SUNPHARMA,24-Apr-2014,0,XX,616.5,616.5,601,605.4,605.4,511,1550.35,463500,180000,10-MAR-2014,
FUTSTK,SUNPHARMA,29-May-2014,0,XX,612,612,607,609.2,609.2,18,54.84,11000,9000,10-MAR-2014,
FUTSTK,SUNTV,27-Mar-2014,0,XX,391,398.5,388.65,390,390,600,2359.73,1015000,7000,10-MAR-2014,
FUTSTK,SUNTV,24-Apr-2014,0,XX,395.75,399.8,392,392,392,4,15.83,21000,1000,10-MAR-2014,
FUTSTK,SUNTV,29-May-2014,0,XX,0,0,0,367,396.4,0,0,0,0,10-MAR-2014,
FUTSTK,SYNDIBANK,27-Mar-2014,0,XX,88.55,92.7,88.55,91.4,91.4,1401,5103.03,5608000,248000,10-MAR-2014,
FUTSTK,SYNDIBANK,24-Apr-2014,0,XX,90.6,93.15,90.5,92.5,92.5,27,99.71,160000,40000,10-MAR-2014,
FUTSTK,SYNDIBANK,29-May-2014,0,XX,0,0,0,81.3,92.9,0,0,0,0,10-MAR-2014,
FUTSTK,TATACHEM,27-Mar-2014,0,XX,286.8,295,286.3,288.25,288.25,756,2198.43,1549000,20000,10-MAR-2014,
FUTSTK,TATACHEM,24-Apr-2014,0,XX,293.55,293.55,289,289,289,2,5.82,25000,0,10-MAR-2014,
FUTSTK,TATACHEM,29-May-2014,0,XX,0,0,0,275.55,292.4,0,0,0,0,10-MAR-2014,
FUTSTK,TATACOMM,27-Mar-2014,0,XX,288.85,294.6,288.5,291.25,291.25,1566,9133.35,6868000,-12000,10-MAR-2014,
FUTSTK,TATACOMM,24-Apr-2014,0,XX,291.55,296.9,291.45,293.65,293.65,75,441.27,128000,78000,10-MAR-2014,
FUTSTK,TATACOMM,29-May-2014,0,XX,0,0,0,285.95,295.7,0,0,0,0,10-MAR-2014,
FUTSTK,TATAGLOBAL,27-Mar-2014,0,XX,144.25,145.9,143.25,144.7,144.7,2539,7361.58,18444000,68000,10-MAR-2014,
FUTSTK,TATAGLOBAL,24-Apr-2014,0,XX,145,146.95,145,145.8,145.8,80,233.24,560000,64000,10-MAR-2014,
FUTSTK,TATAGLOBAL,29-May-2014,0,XX,0,0,0,143.25,147,0,0,0,0,10-MAR-2014,
FUTSTK,TATAMOTORS,27-Mar-2014,0,XX,405.25,408.9,396.2,398.55,398.55,13038,52309.45,19955000,-44000,10-MAR-2014,
FUTSTK,TATAMOTORS,24-Apr-2014,0,XX,410.1,413.1,399.1,401.4,401.4,827,3331.13,1493000,440000,10-MAR-2014,
FUTSTK,TATAMOTORS,29-May-2014,0,XX,412.2,413.3,402,404.35,404.8,25,102.08,38000,1000,10-MAR-2014,
FUTSTK,TATAMTRDVR,27-Mar-2014,0,XX,199.3,200.9,194.6,197.2,197.2,915,3608.17,11800000,-86000,10-MAR-2014,
FUTSTK,TATAMTRDVR,24-Apr-2014,0,XX,199.5,199.7,196.75,199,199,22,87.37,380000,-4000,10-MAR-2014,
FUTSTK,TATAMTRDVR,29-May-2014,0,XX,0,0,0,200.75,200.85,0,0,0,0,10-MAR-2014,
FUTSTK,TATAPOWER,27-Mar-2014,0,XX,79.3,80.45,77.95,79.15,79.15,3281,10381.94,19520000,-112000,10-MAR-2014,
FUTSTK,TATAPOWER,24-Apr-2014,0,XX,79.8,80.5,78.4,79.3,79.3,274,867.07,700000,188000,10-MAR-2014,
FUTSTK,TATAPOWER,29-May-2014,0,XX,80.15,80.15,79.75,79.75,80.9,2,6.39,48000,8000,10-MAR-2014,
FUTSTK,TATASTEEL,27-Mar-2014,0,XX,369,372.3,363.5,365.15,365.15,16200,59542.62,14966000,1137000,10-MAR-2014,
FUTSTK,TATASTEEL,24-Apr-2014,0,XX,370.65,375,366.5,368,368,374,1385.27,677000,-5000,10-MAR-2014,
FUTSTK,TATASTEEL,29-May-2014,0,XX,372.4,376,369.7,369.85,369.85,26,96.7,38000,10000,10-MAR-2014,
FUTSTK,TCS,27-Mar-2014,0,XX,2241.3,2241.3,2150.1,2156.65,2156.65,16127,43913.29,3951250,207625,10-MAR-2014,
FUTSTK,TCS,24-Apr-2014,0,XX,2243.45,2244,2165.9,2171.75,2171.75,2430,6634.98,254000,126250,10-MAR-2014,
FUTSTK,TCS,29-May-2014,0,XX,2250,2250,2180,2187.25,2187.25,50,137.78,9750,4125,10-MAR-2014,
